customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,profit
2415,Tanner,Harp,Male,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,N,No,3.0,240 Lake View Road,4118,QLD,Australia,5,1844.8799999999997
2340,Joachim,Amer,Male,33,1978-03-29,Research Assistant IV,Health,Mass Customer,N,Yes,16.0,694 Northwestern Court,2155,NSW,Australia,10,4585.400000000001
1568,Bellanca,Strutz,Female,78,1980-05-23,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,8 Heffernan Crossing,2126,NSW,Australia,12,3870.4799999999996
827,Phillis,Rudwell,Female,90,1996-05-07,,Health,Affluent Customer,N,No,5.0,205 Melody Circle,4207,QLD,Australia,4,4014.42
1975,Tommie,Midden,Female,39,1965-10-19,Product Engineer,Health,Affluent Customer,N,No,4.0,38759 Butterfield Avenue,4305,QLD,Australia,2,79.15999999999994
1546,Natalya,Moscone,Female,22,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8.0,4 Sutteridge Trail,2153,NSW,Australia,10,2501.8700000000003
111,Cele,Evason,Female,65,1993-08-29,Analyst Programmer,,Mass Customer,N,No,2.0,8194 Sachtjen Drive,3844,VIC,Australia,1,3014.53
532,Row,Mawditt,Female,25,1961-01-14,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,19.0,64700 2nd Alley,2145,NSW,Australia,7,3920.83
885,Yancey,Wivell,Male,20,1966-11-11,Statistician IV,Financial Services,Mass Customer,N,No,18.0,583 Coleman Parkway,4213,QLD,Australia,9,863.6799999999998
3432,Max,Cloney,Female,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0,34 Calypso Court,2153,NSW,Australia,10,3707.7000000000003
1961,Licha,Lyes,Female,10,1960-11-22,Physical Therapy Assistant,,Mass Customer,N,Yes,15.0,7 Elgar Plaza,2250,NSW,Australia,9,3361.67
47,Matthew,Jeaycock,Male,51,1992-10-22,Registered Nurse,Health,Affluent Customer,N,No,2.0,4853 Gulseth Avenue,4503,QLD,Australia,5,4332.1900000000005
2203,Ganny,Alessandrelli,Male,13,1998-12-23,Sales Associate,Health,High Net Worth,N,Yes,2.0,02 Del Mar Center,4121,QLD,Australia,8,3469.0499999999997
3114,Judah,Prime,Male,48,1974-09-05,Teacher,IT,Mass Customer,N,Yes,18.0,81183 Maple Wood Plaza,4152,QLD,Australia,8,2573.6
2142,Marti,McComish,Female,61,1979-07-02,Biostatistician IV,,Affluent Customer,N,No,7.0,3 Memorial Terrace,2234,NSW,Australia,10,5258.120000000001
3376,Amity,Widdall,Female,74,1982-10-20,,Manufacturing,Mass Customer,N,No,16.0,2 Roxbury Pass,3977,VIC,Australia,5,2173.3599999999997
3063,Andrea,Wildber,Male,74,1999-11-04,VP Sales,Financial Services,Affluent Customer,N,No,2.0,2178 Washington Hill,3806,VIC,Australia,6,1065.54
3217,Lorena,Titterrell,Female,95,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8.0,11 Crescent Oaks Junction,4055,QLD,Australia,8,5564.080000000001
2575,Hagan,Abrahmer,Male,87,1974-06-07,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16.0,7282 Prairie Rose Trail,3184,VIC,Australia,9,2118.0
1957,Gary,Eager,Male,1,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,5 Kenwood Road,2075,NSW,Australia,11,5079.91
1443,Angela,Mowles,Female,47,1986-07-25,,Financial Services,Affluent Customer,N,Yes,22.0,89684 Coolidge Hill,2630,NSW,Australia,1,5004.26
3084,Birgit,Dowers,Female,57,1959-07-16,Staff Scientist,Financial Services,Affluent Customer,N,Yes,16.0,5 Lotheville Parkway,2760,NSW,Australia,8,3082.9000000000005
1595,Kora,Paoli,Female,15,1976-02-21,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,11.0,2390 Blackbird Point,2035,NSW,Australia,11,4891.75
653,Maxy,Hurles,Male,68,1968-01-28,Graphic Designer,Financial Services,Affluent Customer,N,Yes,19.0,9912 Eagle Crest Lane,4800,QLD,Australia,7,2623.84
1947,Gretta,Patrone,Female,66,1963-12-11,Geologist II,Telecommunications,Affluent Customer,N,Yes,18.0,2 Manufacturers Parkway,3199,VIC,Australia,6,3974.81
402,Berne,Donegan,Male,9,1977-06-03,Desktop Support Technician,Retail,Affluent Customer,N,No,22.0,07 New Castle Circle,2646,NSW,Australia,1,4965.429999999999
334,Fredi,Iannuzzelli,Female,71,1999-05-20,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3.0,7 Arapahoe Pass,3101,VIC,Australia,12,2127.59
2919,Rustin,,Male,47,1964-10-31,Safety Technician I,Financial Services,High Net Worth,N,Yes,8.0,3957 American Ash Plaza,2440,NSW,Australia,2,3489.3300000000004
1343,Creight,Deery,Male,67,1979-12-10,Dental Hygienist,Health,High Net Worth,N,No,5.0,9 Logan Drive,3620,VIC,Australia,2,1317.1599999999999
3416,Evanne,Bentote,Female,6,1976-01-18,,Manufacturing,Mass Customer,N,Yes,11.0,00283 Loftsgordon Center,4118,QLD,Australia,5,1207.08
1081,Marga,Cradduck,Female,25,1985-10-21,Social Worker,Health,Mass Customer,N,No,16.0,75 Mesta Hill,4509,QLD,Australia,7,3227.8900000000003
3177,Titos,Scanes,Male,93,1978-05-07,Database Administrator IV,,Affluent Customer,N,No,6.0,26 Randy Road,2642,NSW,Australia,2,2163.59
2110,Gard,Marris,Male,29,1973-07-31,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,14.0,21 South Avenue,2076,NSW,Australia,11,2299.87
2635,Arty,Mac Geaney,Male,45,1959-01-03,Nurse,Retail,Mass Customer,N,No,14.0,9 Huxley Hill,4503,QLD,Australia,6,5178.5599999999995
567,Hashim,O'Leahy,Male,73,1965-07-08,,Financial Services,Affluent Customer,N,No,16.0,37 Ilene Hill,3121,Victoria,Australia,10,439.57000000000005
2530,Engracia,Foulcher,Female,63,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18.0,025 Knutson Terrace,2350,NSW,Australia,3,2746.9300000000003
542,Berri,McManamen,Female,78,1967-01-14,Accountant III,Manufacturing,Mass Customer,N,No,18.0,20198 Hansons Plaza,2340,NSW,Australia,2,2098.52
1574,Werner,Wall,Male,16,1995-11-15,Database Administrator I,,Affluent Customer,N,Yes,2.0,7317 Huxley Alley,2112,NSW,Australia,8,3220.9
3000,Tann,McCard,Male,28,1974-05-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,22.0,9 Swallow Avenue,3179,VIC,Australia,9,3354.2699999999995
2653,Aylmer,Glenwright,Male,80,1995-01-05,Food Chemist,Health,Affluent Customer,N,No,1.0,447 Delaware Park,3911,VIC,Australia,5,7365.4800000000005
2584,Sharia,,Female,86,1980-07-07,Technical Writer,Financial Services,High Net Worth,N,No,12.0,50 Londonderry Park,2034,NSW,Australia,10,2208.2400000000002
1639,Marna,Showers,Female,9,1962-12-17,,Manufacturing,Mass Customer,N,Yes,12.0,78 Bultman Junction,2047,NSW,Australia,10,4428.509999999999
3179,Jarid,Redwood,Male,87,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17.0,9200 Continental Center,3165,VIC,Australia,10,459.46000000000015
1688,Charmaine,Suller,Female,80,1978-12-05,Systems Administrator II,,Mass Customer,N,No,15.0,36445 Meadow Valley Road,3087,VIC,Australia,9,2421.65
351,Dev,Hafner,Male,69,1999-05-12,Pharmacist,Health,Mass Customer,N,Yes,2.0,7447 Nevada Park,2193,NSW,Australia,8,1438.6200000000001
3307,Portia,Thirlwall,Female,96,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,14.0,4 Tomscot Alley,4343,QLD,Australia,7,4311.99
2534,Estelle,Lithgow,Female,70,1965-06-21,Research Associate,Manufacturing,Affluent Customer,N,Yes,12.0,94554 Derek Trail,2009,NSW,Australia,10,1900.9299999999994
862,Worden,Fossitt,Male,83,1977-12-27,Information Systems Manager,Argiculture,High Net Worth,N,Yes,16.0,677 Butternut Crossing,2216,NSW,Australia,7,309.80999999999995
1482,Georas,Niesel,Male,29,1979-04-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,12.0,12 Redwing Street,2325,NSW,Australia,4,9269.16
437,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,532 Emmet Way,2260,NSW,Australia,8,3045.5999999999995
1861,Charlena,Muzzi,Female,26,1967-07-18,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,47 Veith Junction,3196,VIC,Australia,9,2890.7
20,Basile,Firth,Male,72,1980-08-13,Project Manager,Manufacturing,Mass Customer,N,No,11.0,3 Cordelia Plaza,2153,New South Wales,Australia,10,3608.2799999999997
2959,Max,Gonthier,Female,1,1953-11-23,Registered Nurse,Health,Mass Customer,N,Yes,11.0,5 Knutson Crossing,2114,NSW,Australia,10,1835.26
2658,Inger,Barnham,Female,82,1964-02-11,,Manufacturing,Mass Customer,N,Yes,6.0,648 Rigney Pass,2460,NSW,Australia,2,1329.0900000000001
524,Florence,Held,Female,16,1962-09-09,Nurse,Retail,Mass Customer,N,No,11.0,80 Lakewood Street,2576,NSW,Australia,10,2024.5299999999997
184,Nappie,Paolo,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7.0,4179 Carioca Terrace,2220,NSW,Australia,11,2181.3500000000004
1677,Petrina,Pollins,Female,56,1958-05-28,Editor,Health,Affluent Customer,N,Yes,16.0,9737 Vernon Junction,3152,VIC,Australia,9,2781.5599999999995
2453,Ruthe,Campe,Female,22,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,N,No,9.0,4694 Carioca Court,4060,QLD,Australia,10,2587.7999999999997
2550,Dionysus,Elmhurst,Male,34,1997-08-12,Pharmacist,Health,Mass Customer,N,Yes,4.0,8561 Alpine Center,2380,NSW,Australia,3,3128.2700000000004
1105,Sherman,McCusker,Male,39,1990-02-10,General Manager,,Mass Customer,N,No,18.0,4754 Ramsey Junction,3130,VIC,Australia,9,2712.5699999999997
1808,Charles,Carren,Male,98,1965-12-15,Information Systems Manager,Retail,High Net Worth,N,No,17.0,75 Duke Plaza,2147,NSW,Australia,9,7965.279999999999
1308,Andrey,Conre,Male,34,1976-08-27,Analog Circuit Design manager,,Affluent Customer,N,Yes,18.0,764 Dahle Alley,4115,QLD,Australia,8,4757.959999999999
2349,Julee,Garwell,Female,23,1979-03-05,Executive Secretary,Telecommunications,High Net Worth,N,No,3.0,22774 Pennsylvania Hill,2262,NSW,Australia,6,2500.2599999999998
2313,Christa,Pauley,Female,54,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,N,No,12.0,08475 Shoshone Park,3116,VIC,Australia,9,2842.4700000000003
2499,Doll,Tschirschky,Female,77,1973-08-30,Account Representative I,Retail,Mass Customer,N,No,14.0,62 Doe Crossing Junction,2760,NSW,Australia,7,2160.75
2038,Fae,Done,Female,9,1959-11-26,Structural Engineer,Financial Services,Mass Customer,N,Yes,5.0,95 Butterfield Circle,3352,VIC,Australia,4,3207.1700000000005
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,,Mass Customer,N,No,3.0,9 Springview Terrace,3121,VIC,Australia,10,5473.67
2780,Papageno,Beare,Male,77,1985-11-16,Actuary,Financial Services,Affluent Customer,N,Yes,16.0,526 Schiller Road,4157,QLD,Australia,7,3092.1200000000003
3100,Peggy,Wrankling,Female,19,1954-02-09,Recruiter,,Mass Customer,N,No,7.0,9 Dryden Crossing,4118,QLD,Australia,3,3919.57
1431,Derek,Malafe,Male,29,1975-05-13,Sales Associate,Financial Services,Affluent Customer,N,Yes,17.0,8934 Park Meadow Street,2756,NSW,Australia,8,955.44
639,Mayor,Ismay,Male,51,1974-06-03,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16.0,491 Merry Crossing,3011,Victoria,Australia,4,2516.35
3426,Ron,Dilon,Male,40,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,17.0,6414 Hanover Avenue,2060,NSW,Australia,12,3713.5199999999995
2473,Davon,,Male,50,1970-05-10,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13.0,9248 Sugar Terrace,2530,NSW,Australia,9,2600.73
2259,Leanora,Calbert,Female,83,1999-07-02,Environmental Specialist,,Affluent Customer,N,No,2.0,71109 Vernon Way,3350,VIC,Australia,4,2600.4900000000002
2145,Adrea,Quittonden,Female,44,1959-11-11,Librarian,Entertainment,Affluent Customer,N,Yes,19.0,2 Spaight Road,2210,NSW,Australia,10,299.27
626,Albrecht,Forty,Male,12,1992-11-24,Geological Engineer,Manufacturing,Mass Customer,N,No,2.0,87 Linden Park,2153,NSW,Australia,10,3437.37
155,Orran,Bogges,Male,4,1985-12-28,Quality Engineer,Manufacturing,Mass Customer,N,No,10.0,80 Duke Terrace,2233,NSW,Australia,10,1088.42
2454,Gene,Brome,Female,81,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,6 Ryan Drive,2165,NSW,Australia,10,6272.21
1528,Ranee,Henriksson,Female,78,1984-01-01,,Manufacturing,High Net Worth,N,No,3.0,305 Vera Lane,2165,NSW,Australia,8,5083.41
1946,Brannon,Gladman,Male,37,1959-01-04,Systems Administrator III,,Mass Customer,N,No,8.0,227 Havey Trail,2795,NSW,Australia,6,4063.82
724,Heinrik,Norcock,Male,7,1975-08-05,Analog Circuit Design manager,Financial Services,Mass Customer,N,Yes,4.0,8 Kingsford Hill,3429,Victoria,Australia,6,5073.27
2541,Cleveland,Islep,Male,17,2000-03-14,Software Engineer II,Financial Services,High Net Worth,N,Yes,2.0,709 Rieder Terrace,3995,VIC,Australia,2,1918.88
2394,Ferne,Reese,Female,31,1995-11-12,GIS Technical Architect,,Mass Customer,N,Yes,7.0,57 Tennessee Alley,4034,QLD,Australia,5,745.94
1338,Giuseppe,Tezure,Male,53,1980-11-24,Product Engineer,,High Net Worth,N,No,14.0,5063 Shopko Pass,2582,NSW,Australia,8,234.35999999999996
3459,Emelda,Ramsdell,Female,62,2000-11-24,,Entertainment,Mass Customer,N,Yes,2.0,78 Bowman Court,2027,NSW,Australia,11,2667.1400000000003
691,Carver,Carwardine,Male,29,1954-08-25,,Financial Services,Affluent Customer,N,Yes,5.0,02 Bartelt Center,2745,NSW,Australia,8,5678.4
2555,Brad,Tenman,Male,43,1976-09-19,Health Coach IV,Health,Affluent Customer,N,No,11.0,3934 Karstens Circle,2650,NSW,Australia,2,5495.54
140,Morrie,Flaxon,Male,9,1994-05-20,Programmer Analyst III,Manufacturing,Mass Customer,N,No,2.0,22 Oxford Junction,2315,New South Wales,Australia,3,2699.8999999999996
59,Niki,Heathcote,Male,60,2000-02-08,Physical Therapy Assistant,,High Net Worth,N,No,3.0,68150 Boyd Road,2745,New South Wales,Australia,9,2628.37
2625,Kristal,McRobbie,Female,45,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8.0,2 Beilfuss Plaza,2000,NSW,Australia,9,1764.47
563,Rube,Itzhayek,Male,25,1974-09-20,Accounting Assistant II,IT,Mass Customer,N,Yes,19.0,04 Hansons Street,2087,NSW,Australia,11,1931.1299999999997
2659,Konstance,Elgey,Female,81,1974-06-14,Professor,Argiculture,High Net Worth,N,Yes,11.0,1 Ronald Regan Hill,2756,NSW,Australia,8,8143.930000000001
824,Fleurette,Whardley,Female,97,1977-02-27,Financial Advisor,Financial Services,Affluent Customer,N,Yes,12.0,8925 Ryan Trail,2073,NSW,Australia,11,4137.780000000001
3337,Brendan,Aird,Male,58,1976-10-28,,Argiculture,Mass Customer,N,Yes,16.0,411 Anthes Circle,2030,NSW,Australia,12,4608.0
1814,Shawn,Platfoot,Female,33,1988-08-18,Web Designer IV,Retail,Affluent Customer,N,No,17.0,42952 Fairfield Center,3012,VIC,Australia,8,2459.73
846,Alvan,Rebichon,Male,60,1954-03-25,Geologist I,Manufacturing,Affluent Customer,N,No,17.0,036 Kedzie Terrace,2163,NSW,Australia,9,2129.34
448,Robin,Crack,Female,34,1995-04-26,Software Engineer III,IT,High Net Worth,N,No,3.0,24919 Artisan Court,3015,Victoria,Australia,8,2413.08
1118,Colline,Coulman,Female,95,1975-12-19,Sales Representative,Retail,Mass Customer,N,Yes,9.0,4079 Lindbergh Center,3021,VIC,Australia,8,1858.97
429,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,09 Graceland Junction,3204,VIC,Australia,2,2356.83
218,Stefa,Dunnan,Female,37,1993-08-06,Administrative Officer,Property,High Net Worth,N,Yes,8.0,49 Emmet Junction,2015,NSW,Australia,11,1476.17
2119,Dorise,Bellon,Female,51,1985-03-01,Senior Cost Accountant,Financial Services,Mass Customer,N,No,17.0,43 Sunbrook Terrace,4160,QLD,Australia,10,2795.32
1348,Lowe,Hinckes,Male,88,1984-04-10,VP Sales,,High Net Worth,N,No,13.0,0784 Utah Plaza,3199,VIC,Australia,7,5915.860000000001
534,Madel,Palffrey,Female,2,1954-08-16,Systems Administrator I,,Mass Customer,N,No,12.0,311 Emmet Point,4211,QLD,Australia,7,4809.950000000001
3059,Hercules,Klewi,Male,83,1958-06-09,Accountant IV,,Mass Customer,N,No,17.0,922 Mccormick Circle,4509,QLD,Australia,6,2731.3099999999995
2456,Reidar,Pullin,Male,9,1991-05-29,Sales Associate,,Mass Customer,N,No,10.0,40 Ilene Drive,3690,VIC,Australia,1,2439.35
787,Norma,Batrim,Female,29,1996-12-15,,Retail,Affluent Customer,N,Yes,2.0,79 Arkansas Drive,3008,VIC,Australia,10,6646.0
3277,Demetris,Shapcote,Male,92,1962-04-20,Computer Systems Analyst I,,Affluent Customer,N,No,10.0,5718 John Wall Plaza,4350,QLD,Australia,1,2535.9799999999996
3472,Dionysus,McCarlie,Male,10,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,18.0,8863 Maywood Court,2101,NSW,Australia,11,2779.5800000000004
117,Nance,Suttling,Female,75,1982-02-23,Marketing Manager,Manufacturing,Mass Customer,N,No,15.0,53 Talisman Trail,2097,New South Wales,Australia,9,6917.34
2535,Butch,Broadnicke,Male,53,1981-08-20,Accountant III,Financial Services,Affluent Customer,N,No,13.0,0166 Stephen Drive,2785,NSW,Australia,7,3065.02
1716,Lou,Yellep,Female,42,1987-01-30,Senior Developer,Telecommunications,Affluent Customer,N,No,5.0,644 Karstens Place,3040,VIC,Australia,11,1444.78
508,Abagail,Tordiffe,Female,94,1971-01-18,Project Manager,Property,Mass Customer,N,Yes,11.0,089 Old Shore Point,3156,Victoria,Australia,8,3533.3600000000006
263,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,48 Arizona Drive,2768,NSW,Australia,10,3476.9399999999996
494,Gaby,,Male,33,1975-06-02,Design Engineer,Manufacturing,Mass Customer,N,No,9.0,470 Bunting Center,2447,NSW,Australia,3,784.4299999999998
2734,Hetty,Thormann,Female,35,1957-03-07,,Manufacturing,High Net Worth,N,No,10.0,8476 Village Green Park,2774,NSW,Australia,9,999.0300000000001
545,Alecia,Crosse,Female,43,1978-06-04,Project Manager,Health,Mass Customer,N,Yes,18.0,2 East Circle,2716,NSW,Australia,1,5665.789999999999
3490,Taylor,Dutchburn,Male,45,1980-06-21,VP Product Management,Financial Services,High Net Worth,N,No,14.0,35 Chive Alley,2033,NSW,Australia,10,2379.5699999999997
954,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0,217 Meadow Vale Point,2023,NSW,Australia,12,3624.0
2693,Abram,Phillipson,Male,91,1968-04-11,Research Assistant III,Health,High Net Worth,N,Yes,16.0,541 Southridge Trail,2067,NSW,Australia,12,2772.3099999999995
3489,Margo,Fletcher,Female,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0,3 Monument Crossing,2090,NSW,Australia,10,2644.4399999999996
997,Ambros,Kernes,Male,30,1981-07-03,Teacher,Telecommunications,Mass Customer,N,Yes,13.0,27 Sunfield Center,4869,QLD,Australia,3,2923.29
2516,Zoe,Kiddye,Female,42,1967-05-27,Registered Nurse,Health,Mass Customer,N,No,19.0,6188 Anniversary Circle,4551,QLD,Australia,6,825.2499999999999
2308,Nancey,Hastie,Female,52,1963-03-19,Paralegal,Financial Services,Mass Customer,N,Yes,17.0,25139 Rockefeller Center,4350,QLD,Australia,2,5077.97
1670,Gisella,Ravens,Female,30,1978-08-12,Web Designer II,Retail,Mass Customer,N,No,19.0,54 Bowman Park,2031,NSW,Australia,10,5073.96
1860,Holly-anne,Hamman,Female,4,1976-12-28,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0,3007 Summer Ridge Street,4511,QLD,Australia,7,3765.78
629,Basil,Brellin,Male,29,1960-12-06,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0,32 Cody Place,4035,QLD,Australia,8,2245.4300000000003
3254,Lissy,Paliser,Female,8,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1.0,5 Stone Corner Parkway,2093,NSW,Australia,9,2001.9099999999999
2609,Genvieve,Kobes,Female,17,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0,3024 Butternut Crossing,2087,NSW,Australia,11,2569.9399999999996
2414,Basile,Bowlas,U,18,,Registered Nurse,Health,Mass Customer,N,Yes,,31168 Messerschmidt Street,3024,VIC,Australia,5,2209.13
2026,Anabelle,Rogerson,Female,62,1987-09-18,Structural Engineer,Property,Mass Customer,N,Yes,7.0,23 Huxley Road,3064,VIC,Australia,7,3447.44
3209,Clarie,Markushkin,Female,10,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0,7858 Sauthoff Crossing,3079,VIC,Australia,11,1732.0299999999997
1830,Nathan,Antognazzi,Male,98,1985-04-30,Software Consultant,Manufacturing,High Net Worth,N,No,12.0,21 Duke Hill,4344,QLD,Australia,4,4578.9
898,Reyna,Braizier,Female,53,1977-08-28,General Manager,Financial Services,Affluent Customer,N,No,16.0,9 Northridge Lane,2340,NSW,Australia,3,179.44
1936,Gisella,Scad,Female,36,1964-07-08,Junior Executive,Manufacturing,Mass Customer,N,Yes,12.0,1 Vernon Terrace,4226,QLD,Australia,6,3553.7400000000002
322,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11.0,0 Graceland Plaza,2515,NSW,Australia,10,10341.569999999996
2290,Myca,Standley,Male,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,5.0,7 Melrose Circle,4017,QLD,Australia,5,5235.79
2103,Jayme,Hendin,Male,94,1975-09-22,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,18.0,882 Merry Trail,4701,QLD,Australia,4,6752.629999999999
2817,Agata,Inglesent,Female,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,6.0,859 Harbort Alley,2099,NSW,Australia,11,1616.56
3399,Hillyer,Biddulph,Male,95,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2.0,59364 Huxley Drive,3028,VIC,Australia,5,3084.76
2850,Andie,Shorto,Female,74,1972-10-13,Director of Sales,,Mass Customer,N,Yes,5.0,3306 Bartelt Alley,2323,NSW,Australia,4,5043.07
2094,Merle,Pesticcio,Male,15,1984-01-27,Biostatistician IV,,Mass Customer,N,No,16.0,794 Kennedy Court,4740,QLD,Australia,2,1368.3699999999997
2281,Valaria,Abrehart,Female,56,1989-05-10,,,High Net Worth,N,Yes,14.0,018 Porter Court,3631,VIC,Australia,6,4075.38
1025,Ario,Jeromson,Male,69,1997-07-30,Quality Engineer,IT,Mass Customer,N,Yes,5.0,1 Mcbride Center,2484,NSW,Australia,6,1800.12
345,Tish,Oleksiak,Female,74,1989-02-03,Senior Sales Associate,Health,High Net Worth,N,Yes,17.0,98 Westerfield Trail,3127,VIC,Australia,11,3971.4599999999996
2913,Padraic,Bonnar,Male,44,1955-07-11,VP Quality Control,IT,Affluent Customer,N,Yes,14.0,937 Sloan Center,4118,QLD,Australia,6,1548.6499999999996
1646,Emmye,Flacke,Female,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0,5274 Lindbergh Alley,4217,QLD,Australia,1,4487.5199999999995
3190,Lizabeth,Carswell,Female,18,1985-02-05,,,Affluent Customer,N,No,15.0,40252 Springs Park,4870,QLD,Australia,9,2529.2999999999997
475,Vernor,,Male,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1.0,340 Northview Circle,2340,NSW,Australia,4,2907.28
2504,Aloysius,Huffer,Male,52,2000-04-29,,Property,Mass Customer,N,No,2.0,6220 Sugar Court,2300,NSW,Australia,8,3270.9399999999996
2549,Mike,Geggus,Male,12,1998-08-07,Pharmacist,Health,Mass Customer,N,Yes,4.0,463 Atwood Court,4160,QLD,Australia,7,2211.5599999999995
3427,Mace,Edington,Male,67,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17.0,373 Cordelia Trail,3500,VIC,Australia,1,3921.0
3069,Phylis,Traves,Female,59,1988-08-12,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12.0,74910 Burning Wood Junction,3132,VIC,Australia,10,1775.4799999999998
549,Abrahan,Luckman,Male,84,1985-06-15,Human Resources Manager,Retail,Mass Customer,N,Yes,2.0,532 Bartillon Circle,2166,NSW,Australia,7,3751.75
2526,Izaak,Dopson,Male,89,1969-02-01,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8.0,2757 Green Ridge Circle,2567,NSW,Australia,8,2467.1400000000003
2718,Vernen,Hakonsen,Male,69,1976-12-12,Software Test Engineer II,,High Net Worth,N,Yes,14.0,8 Bobwhite Court,3127,VIC,Australia,10,3484.03
3119,Earle,Frisby,Male,13,1960-01-11,,,High Net Worth,N,No,19.0,6915 Nobel Crossing,2195,NSW,Australia,6,2330.3900000000003
2619,Lavinia,Niess,Female,62,1978-07-05,Web Designer I,Financial Services,High Net Worth,N,Yes,14.0,9837 Granby Alley,2445,NSW,Australia,7,2659.5699999999997
2542,Amanda,Leverington,Female,43,1966-03-11,Accounting Assistant I,Property,Affluent Customer,N,Yes,12.0,688 Kropf Circle,3351,VIC,Australia,5,6559.26
302,Laurice,Colgrave,Female,32,1977-03-27,,Health,Mass Customer,N,No,13.0,58 Spenser Circle,3030,VIC,Australia,3,255.41000000000014
3458,Alejandro,Shakelade,Male,35,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,Yes,19.0,785 Crest Line Hill,3634,VIC,Australia,1,1804.8799999999999
1151,Brena,Amburgy,Female,27,1965-04-06,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0,9618 Havey Place,2710,NSW,Australia,1,3449.31
977,Olga,Dyke,Female,65,1959-11-30,Staff Accountant III,,High Net Worth,N,Yes,13.0,36 Grayhawk Plaza,2031,NSW,Australia,9,2449.15
1567,Florri,Ramsdell,Female,18,1971-12-16,Teacher,,Mass Customer,N,No,16.0,608 Rutledge Drive,2121,NSW,Australia,11,4071.8199999999997
1430,Kalli,Pigeram,Female,86,1999-07-24,Biostatistician I,Manufacturing,Mass Customer,N,Yes,3.0,184 Melrose Pass,2756,NSW,Australia,11,1917.0099999999995
2304,Shelia,Bellew,Female,65,1957-06-01,,,Mass Customer,N,Yes,11.0,00 Marcy Crossing,3115,VIC,Australia,9,4121.780000000001
725,Gage,Crossan,Male,61,1965-08-27,Design Engineer,Health,High Net Worth,N,Yes,19.0,8044 Emmet Hill,3150,Victoria,Australia,9,7321.499999999999
